# wl flux eflux
5.918623879076433241e+02 6.261446770447082200e-01 7.959136082678516799e-02
5.918642998687663521e+02 6.982471475032615560e-01 7.608727801227821441e-02
5.918662116111704563e+02 6.882586212396850645e-01 7.900677455176066677e-02
5.918681231349179370e+02 5.186615132787738558e-01 7.433230485099019680e-02
5.918700344400716631e+02 6.799094319668624875e-01 7.942035359237946401e-02
5.918719455266938212e+02 7.089477676229229974e-01 7.837739190176493120e-02
5.918738563948469391e+02 6.963521001980865766e-01 7.899060209212802053e-02
5.918757670445932035e+02 6.676669776627847108e-01 7.760328646107764183e-02
5.918776774759953696e+02 7.056065570203321480e-01 7.683035488345471564e-02
5.918795876891157377e+02 7.075385188402808501e-01 7.911929150582623638e-02
5.918814976840168356e+02 6.985250050418437828e-01 7.763968824673249391e-02
5.918834074607609637e+02 6.558516031001071500e-01 7.757035755982132075e-02
5.918853170194106497e+02 6.765176569629439696e-01 7.486172826669207359e-02
5.918872263600283077e+02 8.436035146370481907e-01 8.143157049207046250e-02
5.918891354826764655e+02 7.580634536382779842e-01 7.978228070909194891e-02
5.918910443874174234e+02 7.565969337738838174e-01 7.830842663069292886e-02
5.918929530743138230e+02 6.500911899443778674e-01 7.748240496335215277e-02
5.918948615434278508e+02 6.932972805603665467e-01 7.604495146438436382e-02
5.918967697948220348e+02 5.131515923493953357e-01 7.475736333223341468e-02
5.918986778285591299e+02 5.831385982982200122e-01 7.642446475791990490e-02
5.919005856447009819e+02 6.240124035557295112e-01 7.666891724881419456e-02
5.919024932433105732e+02 7.176945718062244239e-01 7.777963794990280788e-02
5.919044006244502043e+02 5.534263292314943739e-01 7.541633143728906918e-02
5.919063077881822892e+02 5.485642748797271429e-01 7.750607478766331770e-02
5.919082147345689009e+02 5.872280875109869847e-01 7.747834127963489081e-02
5.919101214636730219e+02 6.998931403357815384e-01 8.047554770944020941e-02
5.919120279755570664e+02 7.042015588608835364e-01 7.652775617186884094e-02
5.919139342702829936e+02 7.053158066862753595e-01 7.676151378816946369e-02
5.919158403479136723e+02 7.135389839938115486e-01 7.823971999518399001e-02
5.919177462085114030e+02 7.230419001346098939e-01 7.904503179557263726e-02
5.919196518521385997e+02 6.231853324106527703e-01 7.660791088788515557e-02
5.919215572788577902e+02 7.367017892639671217e-01 8.030117492407948254e-02
5.919234624887315022e+02 6.802212350283598497e-01 7.674036429359912259e-02
5.919253674818218087e+02 7.669227337714806803e-01 7.638223168789669282e-02
5.919272722581915787e+02 8.366283906885667587e-01 7.841730036606640863e-02
5.919291768179029987e+02 6.801893935732297169e-01 7.530122763629032434e-02
5.919310811610188239e+02 6.660420317879623964e-01 7.638101256948115481e-02
5.919329852876008999e+02 7.953125959034136327e-01 7.977794483771165346e-02
5.919348891977120957e+02 8.046337495753281832e-01 8.022515662859933117e-02
5.919367928914149388e+02 8.428571427930757753e-01 7.751967960974612271e-02
5.919386963687717298e+02 6.928138593230352971e-01 7.643686773359609221e-02
5.919405996298447690e+02 4.575098193165485494e-01 7.364474590875846882e-02
5.919425026746965841e+02 5.630184485420435259e-01 7.446151099301318022e-02
5.919444055033897030e+02 5.532165054152297090e-01 7.228475199685030494e-02
5.919463081159867670e+02 6.258868061973448249e-01 7.865810561375714827e-02
5.919482105125497355e+02 7.320092617196091167e-01 7.856020935870289268e-02
5.919501126931413637e+02 7.430711764143418385e-01 7.840966813683616921e-02
5.919520146578240656e+02 6.676115937658918531e-01 7.660027067445741855e-02
5.919539164066555941e+02 6.678136933515694817e-01 7.627501306660632030e-02
5.919558179396343576e+02 5.950897785361833892e-01 7.418344481043177840e-02
5.919577192567196562e+02 5.338342921643511874e-01 7.408859975145354326e-02
5.919596203578685163e+02 5.537681812160878403e-01 7.505484797916081585e-02
5.919615212430388738e+02 6.313173418415833904e-01 7.488961290437799734e-02
5.919634219121886645e+02 5.979643475725101576e-01 7.606324734543781774e-02
5.919653223652752558e+02 6.425568214952948054e-01 7.846217237043132120e-02
5.919672226022565837e+02 7.690789711699951292e-01 8.018196974837563107e-02
5.919691226230902430e+02 7.479786228655976865e-01 7.678216937709048118e-02
5.919710224277341695e+02 7.200207098491392399e-01 7.887800719720654274e-02
5.919729220161458443e+02 6.953222839189724391e-01 7.900124722950770118e-02
5.919748213882829759e+02 6.874372713586794914e-01 7.692168880230487726e-02
5.919767205441037277e+02 7.428892590090985237e-01 7.767268757181104710e-02
5.919786194835653532e+02 5.944788891798917785e-01 7.400800699961658513e-02
5.919805182066256748e+02 5.552264333121553763e-01 7.386935808996111796e-02
5.919824167132422872e+02 7.255815727092111977e-01 7.605298802871930663e-02
5.919843150033733536e+02 7.142002939647698057e-01 7.773838889155626486e-02
5.919862130769760142e+02 6.613585420525418535e-01 7.684092833824716917e-02
5.919881109340085459e+02 7.072761839134554807e-01 7.745774329230604993e-02
5.919900085744284297e+02 7.374591922326586557e-01 7.604744757870837701e-02
5.919919059981933742e+02 7.224612925508306915e-01 7.710002947644545301e-02
5.919938032052609742e+02 5.608071082128608387e-01 7.526261302762432548e-02
5.919957001955890519e+02 6.790590993626238747e-01 7.568144217007910513e-02
5.919975969691355431e+02 6.581756983120877758e-01 7.693557278393864385e-02
5.919994935258579289e+02 6.788161305037854198e-01 7.832369142464333522e-02
5.920013898657140317e+02 6.369296092628881079e-01 7.558348254583574510e-02
5.920032859886614460e+02 6.279426230540241516e-01 7.261882948238361501e-02
5.920051818946577669e+02 7.057940880908665227e-01 7.756174618605690685e-02
5.920070775836611574e+02 6.328808895549911107e-01 7.728941509782183417e-02
5.920089730556292125e+02 6.876635908900611271e-01 7.503511351843054900e-02
5.920108683105192995e+02 8.689735104880297323e-01 7.802939582832044141e-02
5.920127633482894680e+02 6.926271625413084054e-01 7.651614068083746611e-02
5.920146581688974265e+02 7.339857644440656026e-01 7.687541451263331382e-02
5.920165527723008836e+02 7.009313390153478762e-01 7.831348685886246885e-02
5.920184471584572066e+02 6.320758764162643928e-01 7.568432059707122517e-02
5.920203413273245587e+02 7.015636968748244495e-01 7.883098376940003704e-02
5.920222352788606486e+02 6.309200059734239030e-01 7.611612867176699437e-02
5.920241290130229572e+02 7.674612723180342932e-01 7.604650738681749400e-02
5.920260225297693069e+02 6.679436099464975962e-01 7.565205718839121407e-02
5.920279158290575197e+02 7.917827943553376047e-01 7.944537881515342792e-02
5.920298089108449631e+02 8.435866977106198927e-01 8.126809280270960723e-02
5.920317017750899140e+02 6.791302357704731563e-01 7.638606975552378331e-02
5.920335944217497399e+02 5.716348269047131225e-01 7.524312993041046282e-02
5.920354868507821493e+02 5.727347349994729164e-01 7.431177985145566434e-02
5.920373790621449643e+02 5.778590681704139920e-01 7.336002033688877877e-02
5.920392710557956661e+02 6.082319019730728638e-01 7.393569431694885230e-02
5.920411628316924180e+02 5.003239841845282809e-01 7.292886594993644445e-02
5.920430543897927009e+02 4.091856153265883145e-01 7.167353435402327999e-02
5.920449457300542235e+02 6.964856175305703667e-01 7.563970550828222339e-02
5.920468368524345806e+02 6.048357965214864462e-01 7.501557719361744148e-02
5.920487277568919353e+02 4.797298471066991921e-01 7.261474381990376536e-02
5.920506184433833141e+02 4.156054252116487824e-01 7.027452769747712102e-02
5.920525089118672213e+02 2.874596400836147425e-01 6.999240255101701891e-02
5.920543991623007969e+02 3.641368509111853058e-01 7.162334879008654120e-02
5.920562891946422042e+02 3.521947671380345479e-01 7.169038723564023774e-02
5.920581790088486969e+02 4.876224186294756957e-01 7.433434198673301296e-02
5.920600686048782109e+02 3.975668462464345132e-01 7.445067155996400177e-02
5.920619579826884546e+02 4.392433782352644367e-01 7.432304342079586179e-02
5.920638471422372504e+02 4.918117559734869193e-01 7.452396880155265357e-02
5.920657360834823066e+02 5.770829231414291716e-01 7.309654328254455713e-02
5.920676248063812181e+02 6.175329878697259911e-01 7.432729832891463162e-02
5.920695133108916934e+02 5.570004957307910232e-01 7.437298136837716678e-02
5.920714015969715547e+02 5.461671609153503359e-01 7.562293562124830504e-02
5.920732896645785104e+02 6.967100513572569431e-01 7.954996662131470775e-02
5.920751775136701553e+02 7.084760438870920662e-01 7.584153499142734511e-02
5.920770651442046528e+02 5.383931641197174933e-01 7.388742565422817821e-02
5.920789525561391429e+02 6.024146506621737007e-01 7.774374127148639402e-02
5.920808397494315614e+02 6.310876037438032382e-01 7.660002246341592047e-02
5.920827267240399578e+02 6.218354854567490486e-01 7.563403414243498324e-02
5.920846134799214724e+02 6.972324376472455176e-01 7.572283615993150030e-02
5.920865000170341546e+02 6.366345615398607549e-01 7.280643036744169350e-02
5.920883863353357128e+02 6.703584621183219516e-01 7.295158428739911827e-02
5.920902724347838557e+02 5.183738533793985637e-01 7.204071379092352734e-02
5.920921583153361780e+02 5.173246051943318768e-01 7.302630118861752617e-02
5.920940439769507293e+02 6.446401824818330795e-01 7.717708832540069730e-02
5.920959294195849907e+02 7.103686000915758747e-01 7.722253953623628431e-02
5.920978146431966707e+02 5.859490339018805782e-01 7.418908329749682173e-02
5.920996996477433640e+02 5.377607268901546389e-01 7.564987812409523782e-02
5.921015844331831204e+02 5.816737418956900996e-01 7.478693577307775342e-02
5.921034689994735345e+02 6.210808183164018281e-01 7.503939939860167219e-02
5.921053533465720875e+02 6.244247692246162051e-01 7.672948829351357303e-02
5.921072374744369426e+02 7.612936272930593828e-01 7.648761685821835188e-02
5.921091213830253537e+02 7.404528632442982650e-01 7.874516320092390942e-02
5.921110050722954838e+02 6.423500541884080706e-01 7.695189500334854993e-02
5.921128885422047006e+02 6.979314399060404517e-01 7.592797314274110643e-02
5.921147717927109397e+02 6.906977498571963414e-01 7.708709085665040039e-02
5.921166548237717961e+02 5.758115306032857150e-01 7.485741294224522446e-02
5.921185376353452057e+02 7.071448205146440014e-01 7.762768973686419438e-02
5.921204202273884221e+02 6.363923208327613157e-01 7.737138361648120133e-02
5.921223025998598359e+02 4.677676824591570082e-01 7.209766401902889532e-02
5.921241847527165874e+02 5.341107481917563016e-01 7.541817393854026441e-02
5.921260666859166122e+02 5.897931657898282110e-01 7.551129648636580038e-02
5.921279483994176189e+02 5.497715477348925628e-01 7.667708381620172431e-02
5.921298298931774298e+02 5.993111109395590219e-01 7.534693771003453389e-02
5.921317111671536395e+02 6.673779758765066017e-01 7.891461342228210663e-02
5.921335922213040703e+02 4.485400758414812561e-01 7.339821743046448521e-02
5.921354730555863171e+02 5.363109166857586985e-01 7.369648690795463364e-02
5.921373536699582019e+02 6.506089692372273303e-01 7.615251727098144852e-02
5.921392340643774332e+02 5.323773554158105492e-01 7.236115981099701389e-02
5.921411142388016060e+02 4.406663276116172256e-01 7.394573925576666817e-02
5.921429941931886560e+02 5.489988096365613357e-01 7.300722146351121267e-02
5.921448739274961781e+02 5.137300452691478947e-01 7.429914792586678196e-02
5.921467534416817671e+02 4.241277802394642360e-01 7.361697319213905688e-02
5.921486327357033588e+02 5.200376419194515654e-01 7.702842617813136783e-02
5.921505118095188891e+02 5.587965639157524977e-01 7.639565833969173825e-02
5.921523906630854981e+02 6.450456477287108692e-01 7.588804332027652977e-02
5.921542692963612353e+02 7.406430765732197052e-01 7.784734485381941682e-02
5.921561477093038093e+02 7.567737444125705037e-01 7.540926047324086889e-02
5.921580259018708148e+02 5.497875267201804972e-01 7.364956312275043604e-02
5.921599038740203014e+02 5.196085468032624055e-01 7.139893329109549269e-02
5.921617816257097502e+02 6.804190042162817642e-01 7.815080214760439237e-02
5.921636591568967560e+02 6.505768884013863884e-01 7.483736826922740559e-02
5.921655364675392548e+02 5.802479006719261090e-01 7.537960200468164784e-02
5.921674135575948412e+02 6.559903985883647204e-01 7.680510007192486999e-02
5.921692904270214513e+02 6.911565776520179893e-01 7.643782289391333473e-02
5.921711670757765660e+02 5.703341593687085709e-01 7.862159435169654986e-02
5.921730435038178939e+02 5.422407400238200559e-01 7.457516600059917178e-02
5.921749197111032572e+02 5.896151344371707292e-01 7.140401304404063454e-02
5.921767956975905918e+02 5.696241118922101832e-01 7.187480785852590204e-02
5.921786714632371513e+02 5.363363774485548907e-01 7.258167008049652702e-02
5.921805470080010991e+02 5.708290166639339303e-01 7.524726602897549577e-02
5.921824223318398026e+02 5.529435854757753788e-01 7.586025835959898933e-02
5.921842974347111976e+02 5.881228004881255966e-01 7.779957260717276779e-02
5.921861723165729927e+02 6.081384463800459939e-01 7.524302803129342965e-02
5.921880469773830100e+02 6.071590634201042835e-01 7.350207382960266544e-02
5.921899214170987307e+02 7.261413731219097389e-01 7.686391018789492935e-02
5.921917956356777495e+02 5.619617864182808731e-01 7.352133045623286678e-02
5.921936696330781160e+02 5.804264283999822638e-01 7.454685619727763335e-02
5.921955434092575388e+02 6.275092465274518805e-01 7.496912701878002960e-02
5.921974169641737262e+02 6.682576538597723159e-01 7.478258499124103287e-02
5.921992902977841595e+02 6.078022810114473984e-01 7.537397496325873303e-02
5.922011634100467745e+02 5.019844688658715581e-01 7.359969770601797190e-02
5.922030363009191660e+02 5.647902757273092211e-01 7.581292646111328914e-02
5.922049089703591562e+02 5.894262260242690843e-01 7.479187393609453005e-02
5.922067814183246810e+02 6.024896266256176691e-01 7.228805637668647699e-02
5.922086536447728804e+02 6.455706411668054034e-01 7.510985370348231827e-02
5.922105256496706716e+02 6.436277588977680209e-01 7.906422400468753053e-02
5.922123974330420424e+02 8.663989864869985347e-01 7.573557874626557496e-02
5.922142689949337182e+02 5.672689669086385944e-01 7.131213731635772934e-02
5.922161403353926517e+02 7.380515386607507944e-01 7.701020389009925748e-02
5.922180114544656817e+02 6.972500302978391629e-01 7.983646594866040946e-02
5.922198823521996474e+02 5.344020360097174738e-01 7.610146883368160142e-02
5.922217530286415013e+02 4.657259641579716836e-01 7.357008870313633264e-02
5.922236234838384235e+02 5.369419560036343686e-01 7.383270822795967581e-02
5.922254937178370255e+02 4.194380128109131411e-01 7.244360390214311940e-02
5.922273637306842602e+02 4.648114888926222488e-01 7.546661500569780412e-02
5.922292335224269664e+02 4.845722840084785155e-01 7.384909603130505873e-02
5.922311030931123241e+02 4.700611507625722107e-01 7.146122011475647406e-02
5.922329724427869451e+02 6.126501914809617810e-01 7.770117477345671320e-02
5.922348415714980092e+02 6.517474644591190192e-01 7.469936992903539186e-02
5.922367104792922419e+02 5.103425441024550535e-01 7.175997341624847092e-02
5.922385791662164820e+02 5.378016489282008150e-01 7.400789976313809637e-02
5.922404476323177960e+02 5.915907107895350681e-01 7.542464300267978650e-02
5.922423158776431364e+02 4.709808826997314291e-01 7.091381719181878707e-02
5.922441839022392287e+02 5.626029121627914575e-01 7.463177904457238276e-02
5.922460517061530254e+02 5.319851581345734770e-01 7.431091577953054250e-02
5.922479192894318203e+02 4.690441192822519811e-01 7.128359915726201201e-02
5.922497866521217702e+02 5.584288222665905188e-01 7.628010118377726023e-02
5.922516537942703962e+02 5.972942163426551154e-01 7.725329659021358542e-02
5.922535207159244237e+02 4.962414871292247232e-01 7.497718252587569354e-02
5.922553874171306916e+02 6.922790886760733509e-01 7.786697245324855632e-02
5.922572538979362662e+02 5.911994773750837151e-01 7.368626038675815670e-02
5.922591201583878728e+02 5.501387980438163794e-01 7.651277781895977903e-02
5.922609861985325779e+02 4.752967456355687292e-01 7.528175742238747692e-02
5.922628520184171066e+02 4.462808241478936622e-01 7.433899085999703948e-02
5.922647176180886390e+02 5.448785212486901841e-01 7.621003757591683636e-02
5.922665829975937868e+02 6.454767255789111147e-01 7.515347605705847978e-02
5.922684481569796162e+02 6.284664635754981798e-01 7.627106478430842329e-02
5.922703130962929663e+02 7.293596879037972380e-01 7.720714685298581126e-02
5.922721778155810171e+02 6.849482467439088618e-01 7.583530956846372406e-02
5.922740423148902664e+02 5.603553053880784285e-01 7.400005749549461165e-02
5.922759065942678944e+02 4.912124937761487287e-01 7.292220627513501530e-02
5.922777706537607401e+02 6.036631134899865803e-01 7.594432598965730752e-02
5.922796344934156423e+02 6.167913592253896349e-01 7.437284068198922460e-02
5.922814981132796675e+02 5.836871391803147846e-01 7.281308033190711515e-02
5.922833615133994272e+02 6.728609113286208032e-01 7.749477138993486613e-02
5.922852246938224425e+02 5.357181596344262609e-01 7.576085513253578985e-02
5.922870876545947567e+02 5.814847523538635432e-01 7.550241566951410022e-02
5.922889503957640045e+02 5.819850449981769369e-01 7.518856791909472870e-02
5.922908129173766838e+02 4.708065954366149053e-01 7.302158073556282158e-02
5.922926752194800883e+02 5.295136357660417126e-01 7.159449975455567383e-02
5.922945373021206024e+02 5.357544727121313910e-01 7.390851401722758895e-02
5.922963991653454059e+02 6.250398550481237603e-01 7.431497766621868173e-02
5.922982608092015653e+02 6.618640185497277617e-01 7.413718412938748170e-02
5.923001222337359195e+02 6.105238532000085705e-01 7.548333442721960607e-02
5.923019834389950802e+02 6.066635978631877979e-01 7.366052431419949087e-02
5.923038444250263410e+02 6.177120385567723693e-01 7.660620284285753201e-02
5.923057051918764273e+02 5.457068545512024915e-01 7.344775333142558593e-02
5.923075657395921780e+02 5.287122843655392979e-01 7.378608219901285070e-02
5.923094260682207732e+02 6.081105496373180319e-01 7.585470404200064798e-02
5.923112861778088245e+02 5.632242480439957344e-01 7.310359894411549986e-02
5.923131460684032845e+02 6.513456835594787497e-01 7.371817303506417174e-02
5.923150057400509922e+02 5.429838173271948065e-01 7.379435615231859369e-02
5.923168651927991277e+02 6.387201745758203097e-01 7.484472654065700559e-02
5.923187244266948710e+02 6.365979682317381982e-01 7.321058530689832089e-02
5.923205834417842652e+02 6.203835402628771201e-01 7.678961405928576289e-02
5.923224422381148315e+02 6.435191529263176724e-01 7.520198465843780378e-02
5.923243008157332952e+02 6.307128554568276479e-01 7.459549681826650736e-02
5.923261591746866088e+02 6.691613223118836329e-01 7.326713066573943556e-02
5.923280173150216115e+02 6.742508554320904013e-01 7.475158150610479446e-02
5.923298752367852558e+02 6.780211895767249697e-01 7.625250333839393713e-02
5.923317329400247218e+02 5.917379524547925485e-01 7.323064366538986625e-02
5.923335904247866210e+02 6.061313207809595482e-01 7.412317897069246875e-02
5.923354476911176789e+02 5.410808656960219842e-01 7.330813352306352060e-02
5.923373047390650754e+02 5.743525532434664571e-01 8.528940491480432873e-02
5.923391615686759906e+02 5.581844854046617010e-01 7.629589003915623890e-02
5.923410181799965812e+02 5.005503107196517254e-01 7.353023173808141688e-02
5.923428745730743685e+02 5.911804084540923654e-01 7.317208077968963276e-02
5.923447307479561914e+02 5.353363863472927475e-01 7.182123530966560976e-02
5.923465867046888889e+02 4.876070553961164844e-01 7.092094974186258227e-02
5.923484424433192999e+02 5.501036923192714756e-01 7.370948961798860777e-02
5.923502979638942634e+02 6.373719065446261656e-01 7.344495702952522076e-02
5.923521532664608458e+02 6.538565966359559667e-01 7.257681825388026531e-02
5.923540083510658860e+02 4.893795978109504730e-01 7.271927086751017733e-02
5.923558632177564505e+02 5.379924612790527583e-01 8.448324656823491541e-02
5.923577178665791507e+02 4.495370552112715745e-01 7.465581295894278824e-02
5.923595722975811668e+02 4.959591544570959298e-01 7.342102919647536252e-02
5.923614265108091104e+02 5.372788766275755634e-01 7.345470906209666806e-02
5.923632805063102751e+02 5.837142155134998900e-01 7.524233282343803508e-02
5.923651342841312726e+02 4.735035723742894165e-01 7.172322117740606573e-02
5.923669878443192829e+02 5.069469565829926028e-01 7.206874835326772255e-02
5.923688411869208039e+02 3.812168693851226142e-01 7.187303198546556027e-02
5.923706943119831294e+02 5.847203902407153153e-01 7.505883389453256449e-02
5.923725472195528710e+02 5.466705824745451414e-01 7.374338855022531669e-02
5.923743999096772086e+02 5.327069904251663379e-01 7.242058313655917734e-02
5.923762523824029813e+02 5.515843378643643380e-01 7.525389670846148460e-02
5.923781046377770281e+02 5.204817181476258936e-01 7.279588394217159641e-02
5.923799566758461879e+02 5.586442600430887584e-01 7.301742734007080071e-02
5.923818084966575270e+02 5.055818964351337375e-01 7.273092882275551674e-02
5.923836601002578846e+02 5.992840297212895795e-01 7.450644493719697781e-02
5.923855114866942131e+02 5.844026968435198643e-01 7.163778657733588240e-02
5.923873626560133516e+02 5.725406151930749754e-01 7.369094487502038382e-02
5.923892136082621391e+02 5.328029666303935041e-01 7.566661073059453846e-02
5.923910643434877557e+02 5.388478373023122270e-01 7.485964119520939486e-02
5.923929148617369265e+02 4.231453156272158012e-01 7.194461736509748240e-02
5.923947651630564906e+02 3.945261323893406447e-01 7.108210531958310263e-02
5.923966152474934006e+02 5.036224024056633608e-01 7.250875581621797628e-02
5.923984651150947229e+02 5.818132439583851845e-01 7.329916061292517104e-02
5.924003147659070692e+02 5.112865755577546967e-01 7.203050538168556671e-02
5.924021641999777330e+02 4.893911079630296479e-01 7.002930979384656973e-02
5.924040134173533261e+02 4.161998956385404291e-01 7.391075620809821334e-02
5.924058624180809147e+02 4.738848651152258729e-01 7.240238784577143760e-02
5.924077112022072242e+02 3.364179377436399832e-01 7.084720183822026951e-02
5.924095597697794346e+02 2.950940589466262143e-01 8.062814647350820263e-02
5.924114081208440439e+02 3.612380709031668968e-01 8.203983964797470496e-02
5.924132562554488004e+02 2.917294280082002311e-01 6.882429853756845406e-02
5.924151041736394063e+02 5.468613344818582522e-01 9.305345329302490420e-02
5.924169518754636101e+02 3.942209039792786696e-01 7.420520261836463516e-02
5.924187993609681371e+02 5.164311783364567976e-01 7.419480005703986414e-02
5.924206466301998262e+02 5.246900433463419500e-01 7.505448121507857229e-02
5.924224936832056301e+02 4.887235002354641256e-01 7.225730583989491140e-02
5.924243405200325014e+02 4.686881116009753434e-01 7.092698475636097233e-02
5.924261871407272793e+02 5.778942283311805372e-01 7.477587415778071123e-02
5.924280335453368025e+02 4.538242399491313472e-01 7.081760948448469206e-02
5.924298797339081375e+02 4.378544049555933571e-01 6.979692312793930875e-02
5.924317257064881233e+02 6.598847919224917202e-01 7.528435545403391882e-02
5.924335714631238261e+02 6.370799761340946166e-01 7.753244672414770500e-02
5.924354170038618577e+02 4.489153640878568718e-01 7.322417305045514357e-02
5.924372623287492843e+02 5.058443872725494339e-01 7.127723123215726209e-02
5.924391074378329449e+02 5.074876824021586907e-01 7.156960050685889918e-02
5.924409523311601333e+02 5.702924804038466133e-01 7.419802288340049401e-02
5.924427970087770063e+02 6.577246860896406311e-01 7.603957612478212669e-02
5.924446414707310851e+02 6.277955707319170520e-01 7.371045403142482966e-02
5.924464857170690948e+02 6.235792024650368415e-01 7.316904698737775048e-02
5.924483297478379882e+02 5.351676143278663034e-01 7.192880797511526370e-02
5.924501735630844905e+02 4.966482364127416949e-01 7.040718979778640141e-02
5.924520171628557819e+02 5.122324427376369060e-01 7.182371587906036248e-02
5.924538605471985875e+02 5.309116464624097365e-01 7.086226008881918448e-02
5.924557037161598601e+02 5.553638423143660852e-01 7.124170061574022772e-02
5.924575466697865522e+02 5.735016371914024580e-01 7.568758295089850208e-02
5.924593894081255030e+02 5.184652037227411858e-01 7.424879777338462550e-02
5.924612319312237787e+02 3.946578385695884705e-01 7.315538465560536552e-02
5.924630742391127569e+02 5.434511726520256936e-01 7.585702564698700023e-02
5.924649163317683360e+02 5.427708525138751350e-01 7.452268109850951339e-02
5.924667582091547047e+02 4.719346611313278150e-01 7.204521004087797997e-02
5.924685998712354831e+02 5.996358259357049691e-01 7.533688979358822702e-02
5.924704413179745188e+02 5.417072732439278671e-01 7.209231568225334119e-02
5.924722825493349774e+02 6.168460799805652872e-01 7.306408235120853689e-02
5.924741235652810474e+02 5.415099296953994612e-01 7.166896495744770612e-02
5.924759643657765764e+02 4.180706176267047214e-01 7.093610362885836851e-02
5.924778049507849573e+02 4.941369785552296445e-01 7.024061021690450324e-02
5.924796453202699240e+02 4.401209343575708810e-01 6.792942933004322836e-02
5.924814854741953241e+02 4.826213103497971613e-01 7.288485716440272488e-02
5.924833254125248914e+02 4.169712263794094764e-01 7.264259822706445324e-02
5.924851651352223598e+02 5.256760470657084738e-01 7.210388875917571327e-02
5.924870046422514633e+02 6.110911619544124873e-01 7.287957712330200843e-02
5.924888439335757084e+02 5.365150821710115148e-01 7.142134910556696692e-02
5.924906830091590564e+02 3.977645681677527967e-01 7.119181051053094511e-02
5.924925218689651274e+02 3.176740757658033654e-01 6.930827545744291940e-02
5.924943605129577691e+02 5.223135603057643683e-01 7.136264780077621050e-02
5.924961989411006016e+02 5.281776520390284446e-01 6.944510247761882804e-02
5.924980371533573589e+02 4.711849553949367109e-01 6.989499580038671667e-02
5.924998751496917748e+02 3.878644468091327346e-01 6.824680226037654895e-02
5.925017129300674696e+02 4.922692359118087668e-01 8.561391180868341277e-02
5.925035504944482909e+02 5.430041496447097771e-01 6.889501917212839666e-02
5.925053878427979726e+02 5.032069834869306035e-01 7.013506247232252633e-02
5.925072249750801348e+02 5.085045137856228914e-01 7.019461725452046108e-02
5.925090618912586251e+02 4.537359814402803782e-01 7.237492440179121855e-02
5.925108985912971775e+02 3.615796626719855467e-01 6.812615726320941922e-02
5.925127350751594122e+02 4.648927368975647734e-01 7.244216289244985452e-02
5.925145713428091767e+02 4.519442711577317251e-01 7.094061275994760496e-02
5.925164073942098639e+02 4.226970711696955707e-01 6.755418828483666926e-02
5.925182432293256625e+02 6.232495302464324816e-01 7.395944878941990153e-02
5.925200788481198515e+02 4.736046534713952982e-01 7.370825871239466975e-02
5.925219142505565060e+02 5.590421499364985891e-01 7.425660504656965422e-02
5.925237494365991324e+02 5.908114079689249509e-01 7.238997956669820932e-02
5.925255844062116921e+02 4.105962556938478336e-01 7.147242713722493090e-02
5.925274191593576916e+02 3.925576046519236306e-01 7.185491731029383655e-02
5.925292536960009784e+02 5.028234421254036413e-01 7.212828162739151616e-02
5.925310880161050591e+02 5.081738546159360048e-01 7.270983067782317566e-02
5.925329221196337812e+02 4.534112656765498239e-01 6.713022873565527293e-02
5.925347560065511061e+02 4.489594757826308458e-01 6.971521435036004410e-02
5.925365896768206539e+02 5.839257503912023139e-01 7.029389408599767686e-02
5.925384231304057039e+02 4.933851245847826195e-01 8.403715020070361141e-02
5.925402563672705583e+02 5.181113275076363323e-01 7.206231848177707677e-02
5.925420893873786099e+02 4.360615097592041578e-01 7.053506986787512478e-02
5.925439221906938201e+02 5.144606182569393393e-01 6.901020308349782584e-02
5.925457547771795817e+02 4.753494046013921337e-01 7.147879603714255015e-02
5.925475871467998559e+02 3.954372220265804372e-01 6.960350220991914916e-02
5.925494192995183766e+02 3.929880752182200454e-01 6.886298089621827045e-02
5.925512512352988779e+02 4.164752324136118400e-01 7.042477361710174077e-02
5.925530829541049798e+02 4.625794197725958679e-01 6.923744594018740872e-02
5.925549144559004162e+02 4.391085679260852137e-01 6.917212246501593109e-02
5.925567457406489211e+02 5.351872081029281913e-01 8.429378683776983516e-02
5.925585768083142284e+02 5.692646329863153554e-01 7.290020640423423848e-02
5.925604076588601856e+02 4.965569331124624064e-01 7.133305414433369074e-02
5.925622382922502993e+02 4.629525381641638737e-01 7.082988742416536365e-02
5.925640687084484171e+02 5.657749333035626549e-01 7.323975292203320497e-02
5.925658989074181591e+02 6.928337562650809245e-01 7.551648718034921492e-02
5.925677288891234866e+02 5.351288238541469511e-01 7.507832794881259819e-02
5.925695586535277926e+02 4.239878233611731884e-01 7.055204636804149332e-02
5.925713882005951518e+02 4.924232419139337735e-01 7.305245971717934383e-02
5.925732175302889573e+02 5.111413662321075968e-01 7.418740658063022186e-02
5.925750466425731702e+02 5.417319651836450811e-01 7.562051638454334035e-02
5.925768755374114107e+02 4.898196823447059089e-01 7.247122840061044624e-02
5.925787042147675265e+02 5.515230584854244889e-01 6.939968149617496695e-02
5.925805326746050241e+02 4.981236076071022811e-01 7.225903337797665027e-02
5.925823609168877510e+02 5.190126921950228844e-01 7.369046438861327764e-02
5.925841889415795549e+02 4.965563220612635997e-01 6.996074840914939807e-02
5.925860167486437149e+02 5.118825456642144278e-01 7.087374393353310098e-02
